"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL","HOUR"
"567","2020","05","15",2020-05-01,2020-05-01 15:00:00,2023-12-12 15:00:00,"56029","Waals Gewest","Provincie Henegouwen","Froidchapelle",50.167231266,4.32747726300005,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","15"
"568","2022","04","04",2022-04-01,2022-04-01 04:00:00,2023-12-12 04:00:00,"56029","Waals Gewest","Provincie Henegouwen","Froidchapelle",50.164500215,4.32690151100007,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","04"
"569","2020","05","11",2020-05-01,2020-05-01 11:00:00,2023-12-12 11:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2026446030001,4.46278463600004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis","11"
"570","2021","03","00",2021-03-01,2021-03-01 00:00:00,2023-12-12 00:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2048461860001,4.45837623200003,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","dodelijk gewonden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","00"
"571","2020","05","00",2020-05-01,2020-05-01 00:00:00,2023-12-12 00:00:00,"71066","Vlaams Gewest","Provincie Limburg","Zonhoven",50.9916860180001,5.39239324500005,"Buiten Kruispunt","Onbekend","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","00"
"572","2021","10","11",2021-10-01,2021-10-01 11:00:00,2023-12-12 11:00:00,"71066","Vlaams Gewest","Provincie Limburg","Zonhoven",50.9914024180001,5.39688304600003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","11"
"573","2020","06","09",2020-06-01,2020-06-01 09:00:00,2023-12-12 09:00:00,"44034","Vlaams Gewest","Provincie Oost-Vlaanderen","Lochristi",51.0700981730001,3.90666035000004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Vrachtwagen","Vrachtwagen","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","09"
"574","2021","10","15",2021-10-01,2021-10-01 15:00:00,2023-12-12 15:00:00,"44034","Vlaams Gewest","Provincie Oost-Vlaanderen","Lochristi",51.069621284,3.90250408100008,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","15"
"575","2020","06","03",2020-06-01,2020-06-01 03:00:00,2023-12-12 03:00:00,"62009","Waals Gewest","Provincie Luik","Aywaille",50.477521456,5.71716009700003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","03"
"576","2022","10","11",2022-10-01,2022-10-01 11:00:00,2023-12-12 11:00:00,"62009","Waals Gewest","Provincie Luik","Aywaille",50.4776360070001,5.71323716600006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","11"
"577","2020","06","13",2020-06-01,2020-06-01 13:00:00,2023-12-12 13:00:00,"83034","Waals Gewest","Provincie Luxemburg","Marche-en-Famenne",50.236033574,5.34460136300004,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","13"
"578","2020","07","08",2020-07-01,2020-07-01 08:00:00,2023-12-12 08:00:00,"83034","Waals Gewest","Provincie Luxemburg","Marche-en-Famenne",50.2328999530001,5.34432318700004,"Buiten Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","08"
"579","2020","06","01",2020-06-01,2020-06-01 01:00:00,2023-12-12 01:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.056691646,3.73357108000005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","01"
"580","2022","06","06",2022-06-01,2022-06-01 06:00:00,2023-12-12 06:00:00,"44021","Vlaams Gewest","Provincie Oost-Vlaanderen","Gent",51.0548835050001,3.73353908300004,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","06"
"581","2020","07","20",2020-07-01,2020-07-01 20:00:00,2023-12-12 20:00:00,"63035","Waals Gewest","Provincie Luik","Herve",50.6616742630001,5.78541974900003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","20"
"582","2021","06","09",2021-06-01,2021-06-01 09:00:00,2023-12-12 09:00:00,"63035","Waals Gewest","Provincie Luik","Herve",50.6601122920001,5.78758111700006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","09"
"583","2020","07","15",2020-07-01,2020-07-01 15:00:00,2023-12-12 15:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.3861170010001,4.46059380000003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","15"
"584","2021","06","10",2021-06-01,2021-06-01 10:00:00,2023-12-12 10:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.389884168,4.46004195600005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","10"
"585","2020","09","04",2020-09-01,2020-09-01 04:00:00,2023-12-12 04:00:00,"13029","Vlaams Gewest","Provincie Antwerpen","Olen",51.147083663,4.87636496400006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","Met doden","personenauto","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","04"
"586","2021","10","05",2021-10-01,2021-10-01 05:00:00,2023-12-12 05:00:00,"13029","Vlaams Gewest","Provincie Antwerpen","Olen",51.1487631620001,4.87794112300003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Lichte vrachtauto","Bromfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","05"
"587","2020","09","09",2020-09-01,2020-09-01 09:00:00,2023-12-12 09:00:00,"44034","Vlaams Gewest","Provincie Oost-Vlaanderen","Lochristi",51.0607532070001,3.86237526600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","Vrachtwagen","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","09"
"588","2022","09","01",2022-09-01,2022-09-01 01:00:00,2023-12-12 01:00:00,"44034","Vlaams Gewest","Provincie Oost-Vlaanderen","Lochristi",51.0596331740001,3.85847085200004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Autosnelweg","Met doden","Motorfiets","Vrachtwagen","Tussen 2 bestuurders: Langs achteren","Geen hindernis","01"
"589","2020","10","12",2020-10-01,2020-10-01 12:00:00,2023-12-12 12:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.8218501280001,3.22415538200005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis","12"
"590","2022","05","20",2022-05-01,2022-05-01 20:00:00,2023-12-12 20:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.8217588590001,3.22398278200006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","dodelijk gewonden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal","20"
"591","2020","09","08",2020-09-01,2020-09-01 08:00:00,2023-12-12 08:00:00,"62063","Waals Gewest","Provincie Luik","Luik",50.629536462,5.57798636500007,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","08"
"592","2020","09","14",2020-09-01,2020-09-01 14:00:00,2023-12-12 14:00:00,"93056","Waals Gewest","Provincie Namen","Philippeville",50.1906778960001,4.60464298000005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails niet overgestoken","14"
"593","2021","01","21",2021-01-01,2021-01-01 21:00:00,2023-12-12 21:00:00,"93056","Waals Gewest","Provincie Namen","Philippeville",50.188540163,4.61030089300004,"Op Kruispunt","Mist (zichtbaarheid minder dan 100m)","Nat, plassen","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw","21"
"594","2020","09","06",2020-09-01,2020-09-01 06:00:00,2023-12-12 06:00:00,"52015","Waals Gewest","Provincie Henegouwen","Courcelles",50.458960781,4.38020516000006,"Buiten Kruispunt","Regenval","Nat, plassen","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis","06"
"595","2022","10","10",2022-10-01,2022-10-01 10:00:00,2023-12-12 10:00:00,"52015","Waals Gewest","Provincie Henegouwen","Courcelles",50.462005708,4.37733716100007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","10"
"596","2022","05","16",2022-05-01,2022-05-01 16:00:00,2023-12-12 16:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.1945948000001,4.38261385500005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","16"
"597","2022","05","18",2022-05-01,2022-05-01 18:00:00,2023-12-12 18:00:00,"71070","Vlaams Gewest","Provincie Limburg","Heusden-Zolder",51.038560961,5.32685382100004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Voetganger","Met een voetganger","Geen hindernis","18"
"598","2020","10","17",2020-10-01,2020-10-01 17:00:00,2023-12-12 17:00:00,"61003","Waals Gewest","Provincie Luik","Amay",50.5455829970001,5.31293393300007,"Buiten Kruispunt","Normaal","Nat, plassen","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","17"
"599","2021","03","16",2021-03-01,2021-03-01 16:00:00,2023-12-12 16:00:00,"61003","Waals Gewest","Provincie Luik","Amay",50.546794865,5.31237954500006,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","16"
"600","2021","10","11",2021-10-01,2021-10-01 11:00:00,2023-12-12 11:00:00,"61003","Waals Gewest","Provincie Luik","Amay",50.5478013410001,5.31793980000003,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","11"
"601","2020","10","09",2020-10-01,2020-10-01 09:00:00,2023-12-12 09:00:00,"63061","Waals Gewest","Provincie Luik","Raeren",50.6984099210001,6.07785519300006,"Buiten Kruispunt","Onbekend","Onbekend","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Voetganger","Vrachtwagen","Met een voetganger","Geen hindernis","09"
"602","2020","12","18",2020-12-01,2020-12-01 18:00:00,2023-12-12 18:00:00,"63061","Waals Gewest","Provincie Luik","Raeren",50.7010628290001,6.08357094900003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Vangrails overschreden","18"
"603","2020","10","21",2020-10-01,2020-10-01 21:00:00,2023-12-12 21:00:00,"57097","Waals Gewest","Provincie Henegouwen","Komen-Waasten",50.72943099,2.91252415800005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","personenauto","Fiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis","21"
"604","2021","09","15",2021-09-01,2021-09-01 15:00:00,2023-12-12 15:00:00,"57097","Waals Gewest","Provincie Henegouwen","Komen-Waasten",50.7324545430001,2.91166230200003,"Op Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Bromfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis","15"
"605","2020","10","20",2020-10-01,2020-10-01 20:00:00,2023-12-12 20:00:00,"55040","Waals Gewest","Provincie Henegouwen","Zinnik",50.604511044,4.05809176400004,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","20"
"606","2022","03","03",2022-03-01,2022-03-01 03:00:00,2023-12-12 03:00:00,"55040","Waals Gewest","Provincie Henegouwen","Zinnik",50.6085811390001,4.05729527000005,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom","03"
"607","2020","10","10",2020-10-01,2020-10-01 10:00:00,2023-12-12 10:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2201840000001,4.37943741700008,"Buiten Kruispunt","Andere (dikke rook,...)","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Voetganger","Autobus","Met een voetganger","Geen hindernis","10"
"608","2021","09","10",2021-09-01,2021-09-01 10:00:00,2023-12-12 10:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2202915880001,4.38599850600002,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Voetganger","Met een voetganger","Geen hindernis","10"
"609","2020","10","20",2020-10-01,2020-10-01 20:00:00,2023-12-12 20:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2442188420001,4.42071546000005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis","20"
"610","2021","06","08",2021-06-01,2021-06-01 08:00:00,2023-12-12 08:00:00,"11002","Vlaams Gewest","Provincie Antwerpen","Antwerpen",51.2481547730001,4.42076870600005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Vrachtwagen","Voetganger","Met een voetganger","Geen hindernis","08"
"611","2020","11","23",2020-11-01,2020-11-01 23:00:00,2023-12-12 23:00:00,"46013","Vlaams Gewest","Provincie Oost-Vlaanderen","Kruibeke",51.1835138770001,4.28756782000005,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Autosnelweg","dodelijk gewonden","personenauto","personenauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis","23"
"612","2022","04","13",2022-04-01,2022-04-01 13:00:00,2023-12-12 13:00:00,"46003","Vlaams Gewest","Provincie Oost-Vlaanderen","Beveren (Sint-Niklaas)",51.181802271,4.28253399400006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Autosnelweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis","13"
"613","2020","11","21",2020-11-01,2020-11-01 21:00:00,2023-12-12 21:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",50.4534614790001,4.15381114100006,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","personenauto","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis","21"
"614","2022","11","08",2022-11-01,2022-11-01 08:00:00,2023-12-12 08:00:00,"58001","Waals Gewest","Provincie Henegouwen","La Louvière",50.454727038,4.15211932000005,"Buiten Kruispunt","Regenval","Nat, plassen+Proper","buiten bebouwde kom","Nacht, openb. verlicht. aanw., maar niet ontstoken","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verkeerseiland, middenberm","08"
"615","2020","11","08",2020-11-01,2020-11-01 08:00:00,2023-12-12 08:00:00,"91005","Waals Gewest","Provincie Namen","Anhée",50.3399956050001,4.86031454300007,"Buiten Kruispunt","Regenval","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","08"
"616","2021","07","23",2021-07-01,2021-07-01 23:00:00,2023-12-12 23:00:00,"91005","Waals Gewest","Provincie Namen","Anhée",50.3399956050001,4.86031454300007,"Buiten Kruispunt","Normaal","Onbekend","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","dodelijk gewonden","Lichte vrachtauto","Motorfiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","23"
"617","2020","11","13",2020-11-01,2020-11-01 13:00:00,2023-12-12 13:00:00,"72018","Vlaams Gewest","Provincie Limburg","Kinrooi",51.1458075570001,5.72117809400004,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis","13"
