"","DT_YEAR_COLLISION","DT_MONTH_COLLISION","DT_TIME","YEAR_MONTH_DAY","YEAR_MONTH_DAY_HOUR","TIME_DT","CD_NIS","TX_RGN_COLLISION_NL","TX_PROV_COLLISION_NL","TX_MUNTY_COLLISION_NL","LAT_WGS84","LONG_WGS84","TX_CROSSWAY_NL","TX_WEATHER_NL","TX_ROAD_CONDITION_NL","TX_BUILD_UP_AREA_NL","TX_LIGHT_CONDITION_NL","CD_ROAD_TYPE_NL","TX_CLASS_ACCIDENTS_NL","TX_ROAD_USR_TYPE1_NL","TX_ROAD_USR_TYPE2_NL","TX_COLLISION_TYPE_NL","TX_OBSTACLES_NL"
"838","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"62060","Waals Gewest","Provincie Luik","Juprelle",50.7229187780001,5.51569987600004,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"839","2018","06","15",2018-06-01,2018-06-01 15:00:00,2024-01-02 15:00:00,"61041","Waals Gewest","Provincie Luik","Modave",50.4818993320001,5.29071887800006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding"
"840","2018","07","21",2018-07-01,2018-07-01 21:00:00,2024-01-02 21:00:00,"61012","Waals Gewest","Provincie Luik","Clavier",50.454566377,5.35738646500005,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"841","2018","07","04",2018-07-01,2018-07-01 04:00:00,2024-01-02 04:00:00,"85045","Waals Gewest","Provincie Luxemburg","Virton",49.600373824,5.53451462200007,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dageraad - schemering","Gewestweg","dodelijk gewonden","Vrachtwagen","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"842","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"85007","Waals Gewest","Provincie Luxemburg","Chiny",49.6919111240001,5.37651961800003,"Op Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Muur gebouw"
"843","2018","07","20",2018-07-01,2018-07-01 20:00:00,2024-01-02 20:00:00,"82032","Waals Gewest","Provincie Luxemburg","Vielsalm",50.3235755850001,5.90928570500006,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"844","2018","07","17",2018-07-01,2018-07-01 17:00:00,2024-01-02 17:00:00,"83028","Waals Gewest","Provincie Luxemburg","Hotton",50.2575686150001,5.42012475400003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Bromfiets","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"845","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"82005","Waals Gewest","Provincie Luxemburg","Bertogne",NA,NA,"Buiten Kruispunt","Normaal","Vuil (zand, grint, bladeren,...)","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"846","2018","07","18",2018-07-01,2018-07-01 18:00:00,2024-01-02 18:00:00,"92094","Waals Gewest","Provincie Namen","Namen",50.4938459350001,4.88656318900007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"847","2018","07","20",2018-07-01,2018-07-01 20:00:00,2024-01-02 20:00:00,"92094","Waals Gewest","Provincie Namen","Namen",50.461185297,4.84355059100005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"848","2018","07","23",2018-07-01,2018-07-01 23:00:00,2024-01-02 23:00:00,"92048","Waals Gewest","Provincie Namen","Fosses-la-Ville",NA,NA,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gewestweg","Met doden","personenauto","Bromfiets","Kettingbotsing (3 bestuurders of meer)","Geen hindernis"
"849","2018","07","12",2018-07-01,2018-07-01 12:00:00,2024-01-02 12:00:00,"93088","Waals Gewest","Provincie Namen","Walcourt",50.2799967890001,4.46832692100003,"Op Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"850","2018","07","09",2018-07-01,2018-07-01 09:00:00,2024-01-02 09:00:00,"91013","Waals Gewest","Provincie Namen","Beauraing",NA,NA,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"851","2018","07","17",2018-07-01,2018-07-01 17:00:00,2024-01-02 17:00:00,"93018","Waals Gewest","Provincie Namen","Doische",50.125019325,4.70933667500003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Werken (signal., aarde, toestel,…)"
"852","2018","07","14",2018-07-01,2018-07-01 14:00:00,2024-01-02 14:00:00,"51004","Waals Gewest","Provincie Henegouwen","Aat",50.6244818770001,3.77429183800007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Andere weggebruiker","Voetganger","Met een voetganger","Geen hindernis"
"853","2018","07","15",2018-07-01,2018-07-01 15:00:00,2024-01-02 15:00:00,"51017","Waals Gewest","Provincie Henegouwen","Elzele",50.731813614,3.64553209400003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"854","2018","07","06",2018-07-01,2018-07-01 06:00:00,2024-01-02 06:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",NA,NA,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"855","2018","07","19",2018-07-01,2018-07-01 19:00:00,2024-01-02 19:00:00,"53053","Waals Gewest","Provincie Henegouwen","Bergen",50.40896151,4.01150098900007,"Buiten Kruispunt","Normaal","Proper","binnen bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Verlichtingspaal"
"856","2018","07","23",2018-07-01,2018-07-01 23:00:00,2024-01-02 23:00:00,"52011","Waals Gewest","Provincie Henegouwen","Charleroi",50.4411680650001,4.43362801800004,"Buiten Kruispunt","Normaal","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","personenauto","Tussen 2 bestuurders: Flank tegen flank","Geen hindernis"
"857","2018","07","20",2018-07-01,2018-07-01 20:00:00,2024-01-02 20:00:00,"56005","Waals Gewest","Provincie Henegouwen","Beaumont",50.217901291,4.33973960800006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Andere hindernis"
"858","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"56029","Waals Gewest","Provincie Henegouwen","Froidchapelle",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","onbekend","Met doden","Motorfiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"859","2018","07","03",2018-07-01,2018-07-01 03:00:00,2024-01-02 03:00:00,"56005","Waals Gewest","Provincie Henegouwen","Beaumont",NA,NA,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Nacht, geen openbare verlichting aanwezig","Gemeenteweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Andere paal"
"860","2018","07","09",2018-07-01,2018-07-01 09:00:00,2024-01-02 09:00:00,"56078","Waals Gewest","Provincie Henegouwen","Thuin",50.327346597,4.34506429100003,"Buiten Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"861","2018","07","21",2018-07-01,2018-07-01 21:00:00,2024-01-02 21:00:00,"21009","Brussels Hoofdstedelijk Gewest",NA,"Elsene",50.8203780600001,4.35595675200005,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dageraad - schemering","Gemeenteweg","dodelijk gewonden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"862","2018","07","04",2018-07-01,2018-07-01 04:00:00,2024-01-02 04:00:00,"21013","Brussels Hoofdstedelijk Gewest",NA,"Sint-Gillis",50.8315077980001,4.34349714400003,"Op Kruispunt","Onbekend","Droog+Proper","binnen bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"863","2018","07","10",2018-07-01,2018-07-01 10:00:00,2024-01-02 10:00:00,"11029","Vlaams Gewest","Provincie Antwerpen","Mortsel",NA,NA,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"864","2018","07","09",2018-07-01,2018-07-01 09:00:00,2024-01-02 09:00:00,"11009","Vlaams Gewest","Provincie Antwerpen","Brecht",51.351211893,4.65697659400007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"865","2018","07","20",2018-07-01,2018-07-01 20:00:00,2024-01-02 20:00:00,"12007","Vlaams Gewest","Provincie Antwerpen","Bornem",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"866","2018","07","22",2018-07-01,2018-07-01 22:00:00,2024-01-02 22:00:00,"13049","Vlaams Gewest","Provincie Antwerpen","Westerlo",51.1369279090001,4.92545061800007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","onbekend","onbekend","Andere of onbekend","Geen vermelding van de aanwezigheid van een hindernis"
"867","2018","07","01",2018-07-01,2018-07-01 01:00:00,2024-01-02 01:00:00,"13053","Vlaams Gewest","Provincie Antwerpen","Laakdal",51.0726110150001,4.96392589200002,"Buiten Kruispunt","Onbekend","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","onbekend","onbekend","Geen vermelding van de type aanrijding","Geen vermelding van de type aanrijding"
"868","2018","07","18",2018-07-01,2018-07-01 18:00:00,2024-01-02 18:00:00,"71004","Vlaams Gewest","Provincie Limburg","Beringen",51.045743304,5.21028095800006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"869","2018","07","08",2018-07-01,2018-07-01 08:00:00,2024-01-02 08:00:00,"71034","Vlaams Gewest","Provincie Limburg","Leopoldsburg",51.1179643670001,5.26342993400004,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"870","2018","07","14",2018-07-01,2018-07-01 14:00:00,2024-01-02 14:00:00,"73066","Vlaams Gewest","Provincie Limburg","Riemst",50.806977857,5.58181767800005,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","Andere weggebruiker","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"871","2018","07","08",2018-07-01,2018-07-01 08:00:00,2024-01-02 08:00:00,"24038","Vlaams Gewest","Provincie Vlaams-Brabant","Herent",50.8993600140001,4.63025614000003,"Op Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"872","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"23033","Vlaams Gewest","Provincie Vlaams-Brabant","Hoeilaart",50.768269472,4.44328989100006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","Lichte vrachtauto","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"873","2018","07","00",2018-07-01,2018-07-01 00:00:00,2024-01-02 00:00:00,"23050","Vlaams Gewest","Provincie Vlaams-Brabant","Meise",50.9251051910001,4.31332598000006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gemeenteweg","Met doden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"874","2018","07","19",2018-07-01,2018-07-01 19:00:00,2024-01-02 19:00:00,"45068","Vlaams Gewest","Provincie Oost-Vlaanderen","Kruisem",50.9042278840001,3.52723118600005,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gewestweg","dodelijk gewonden","Fiets","Voetganger","Met een voetganger","Geen hindernis"
"875","2018","07","10",2018-07-01,2018-07-01 10:00:00,2024-01-02 10:00:00,"43010","Vlaams Gewest","Provincie Oost-Vlaanderen","Maldegem",51.2194222790001,3.48905924300004,"Op Kruispunt","Normaal","Droog+Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","personenauto","Kettingbotsing (3 bestuurders of meer)","Geen hindernis"
"876","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"45061","Vlaams Gewest","Provincie Oost-Vlaanderen","Wortegem-Petegem",50.845674622,3.50111581700003,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Motorfiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"877","2018","07","16",2018-07-01,2018-07-01 16:00:00,2024-01-02 16:00:00,"45063","Vlaams Gewest","Provincie Oost-Vlaanderen","Lierde",50.8142095950001,3.81807586200006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","Motorfiets","personenauto","Tussen 2 bestuurders: Frontale botsing","Geen hindernis"
"878","2018","07","08",2018-07-01,2018-07-01 08:00:00,2024-01-02 08:00:00,"31022","Vlaams Gewest","Provincie West-Vlaanderen","Oostkamp",51.147650959,3.24333093000007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","dodelijk gewonden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"879","2018","07","08",2018-07-01,2018-07-01 08:00:00,2024-01-02 08:00:00,"31040","Vlaams Gewest","Provincie West-Vlaanderen","Zedelgem",51.143309727,3.16247724100003,"Buiten Kruispunt","Normaal","Nat, plassen","buiten bebouwde kom","Dag","Gewestweg","Met doden","Fiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"880","2018","07","01",2018-07-01,2018-07-01 01:00:00,2024-01-02 01:00:00,"35006","Vlaams Gewest","Provincie West-Vlaanderen","Ichtegem",51.0920934810001,3.04695624700003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Lichte vrachtauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis buiten rijbaan","Buiten de rijbaan: Boom"
"881","2018","07","14",2018-07-01,2018-07-01 14:00:00,2024-01-02 14:00:00,"36015","Vlaams Gewest","Provincie West-Vlaanderen","Roeselare",50.92164476,3.14838618300007,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"882","2018","07","19",2018-07-01,2018-07-01 19:00:00,2024-01-02 19:00:00,"34022","Vlaams Gewest","Provincie West-Vlaanderen","Kortrijk",50.7331827520001,3.32909173700006,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gewestweg","Met doden","personenauto","een weggebruiker tegen een hindernis","Weggebruiker tegen hindernis op de rijbaan","Op de rijbaan: Verkeersdrempel, ezelsrug"
"883","2018","07","13",2018-07-01,2018-07-01 13:00:00,2024-01-02 13:00:00,"32003","Vlaams Gewest","Provincie West-Vlaanderen","Diksmuide",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"884","2018","07","02",2018-07-01,2018-07-01 02:00:00,2024-01-02 02:00:00,"32011","Vlaams Gewest","Provincie West-Vlaanderen","Kortemark",51.0194857930001,2.97484896000003,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"885","2018","07","16",2018-07-01,2018-07-01 16:00:00,2024-01-02 16:00:00,"32003","Vlaams Gewest","Provincie West-Vlaanderen","Diksmuide",51.0495910050001,2.93168450600007,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Bromfiets","Andere weggebruiker","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"886","2018","07","12",2018-07-01,2018-07-01 12:00:00,2024-01-02 12:00:00,"33039","Vlaams Gewest","Provincie West-Vlaanderen","Heuvelland",50.7711115340001,2.91760312700006,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","dodelijk gewonden","Motorfiets","Motorfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"887","2018","07","04",2018-07-01,2018-07-01 04:00:00,2024-01-02 04:00:00,"33029","Vlaams Gewest","Provincie West-Vlaanderen","Wervik",50.79684131,3.04091795900007,"Buiten Kruispunt","Andere (dikke rook,...)","Droog","buiten bebouwde kom","Nacht, openbare verlichting aanwezig en ontstoken","Gewestweg","Met doden","personenauto","Vrachtwagen","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"888","2018","07","08",2018-07-01,2018-07-01 08:00:00,2024-01-02 08:00:00,"33011","Vlaams Gewest","Provincie West-Vlaanderen","Ieper",50.819197913,2.80216246600003,"Buiten Kruispunt","Normaal","Proper","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Motorfiets","één bestuurder, geen hindernis","Eén bestuurder, geen hindernis (incl. val)","Geen hindernis"
"889","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"73107","Vlaams Gewest","Provincie Limburg","Maasmechelen",50.998796235,5.72691014200007,"Buiten Kruispunt","Normaal","Droog","binnen bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","Fiets","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
"890","2018","07","21",2018-07-01,2018-07-01 21:00:00,2024-01-02 21:00:00,"73042","Vlaams Gewest","Provincie Limburg","Lanaken",NA,NA,"Buiten Kruispunt","Normaal","Droog","buiten bebouwde kom","Dageraad - schemering","Gewestweg","Met doden","Motorfiets","Motorfiets","Tussen 2 bestuurders: Langs achteren","Geen hindernis"
"891","2018","07","11",2018-07-01,2018-07-01 11:00:00,2024-01-02 11:00:00,"46003","Vlaams Gewest","Provincie Oost-Vlaanderen","Beveren (Sint-Niklaas)",NA,NA,"Op Kruispunt","Normaal","Droog","buiten bebouwde kom","Dag","Gemeenteweg","Met doden","Vrachtwagen","personenauto","Tss. 2 best.: langs opzij (voor-/achterkant-flank)","Geen hindernis"
